agenda_date,RIN,agency_code,agency_name,department_code,department_name,rule_title,abstract,priority,RIN_status,rule_stage,major,CFR,legal_authority,regulatory_flexibility_analysis,legal_deadline1,legal_deadline2,legal_deadline3,legal_deadline4,action1,action2,action3,action4,action5,action6,action7,action8,action9,action10,action11,action12,action13,action14,action15,action16,action17,action18,action19,action20,action21,action22,action23,action24,action25,action26,action27,action28,action29,action30,action31,action32,action33,action34,action35,action36,action37,action38,action39,action40,action41,action42,action43,action44,action45,action46,action47,action48,action49,action50,action51,action52,action53,action54,action55,action56,action57,action58,action59,action60,action61,action62,action63,action64,action65,action66,action67,action68,action69,action70,action71,action72,action73,action74,action75,action76,action77,action78,action79,action80,action81,action82,action83,action84,action85,action86,action87,action88,action89,action90,action91,action92,action93,action94,action95,action96,action97,action98,action99,action100,action101,action102,action103,action104,action105,action106,action107,action108,action109,action110,action111,action112,action113,action114,action115,action116,action117,action118,action119,action120,action121,action122,action123,action124,action125,action126,action127,action128,action129,action130,action131,action132,action133,action134,action135,action136,action137,action138,action139,action140,action141,action142,action143,action144,action145,action146,action147,action148,action149,action150,action151,action152,action153,action154,action155,action156,action157,action158,action159,action160,action161,action162,action163,action164,action165,action166,action167,action168,action169,action170,action171,action172,action173,action174,action175,action176,action177,action178,action179,action180,action181,action182,action183,action184,action185,action186,action187,action188
202404,3038-AF26,3038,Commodity Futures Trading Commission,,,Amendments to Appendices to Parts 43 and 45 Adding Supplemental Reporting Fields,"Staff proposed revisions to the swap data fields enumerated in appendix 1 to part 45 and appendix A to part 43 in order to facilitate implementation of the Unique Product Identifier (UPI) standard, incorporate changes made to the technical specification, and add additional fields to the appendices to parts 43 and 45 in order to further international harmonization efforts and obtain information necessary to the Commission's mission.","Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,Undetermined,17 CFR 43; 17 CFR 45,7 U.S.C. 2(a)(13)(G) (2020); 7 U.S.C. 24a(b),No,,,,,NPRM; 12/28/2023; 88 FR 90046,NPRM Comment Period End; 02/26/2024,NPRM Comment Period Reopened; 02/29/2024; 89 FR 14790,NPRM Comment Period End; 04/11/2024,Final Rule; 10/00/2024,Final Rule Effective; 11/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,3038-AF27,3038,Commodity Futures Trading Commission,,,Revisions to Part 17 to Update Format for Market and Large Trader Reporting,The Commission has proposed revisions to part 17 to replace the 80-byte record data submission format in regulation 17.00(g) with modern data submission standards; implement a guidebook and technical specification designating the form and manner of part 17 reporting; and clarify other part 17 reporting matters.,"Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,Undetermined,17 CFR 17; 17 CFR 15,"7 U.S.C. 6a, 6c(b), 6g, 6i; 7 U.S.C. 12a(5)",No,,,,,NPRM; 06/27/2023; 88 FR 41522,NPRM Comment Period End; 08/28/2023,Final Rule; 07/00/2024,Final Rule Effective; 08/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,3038-AF28,3038,Commodity Futures Trading Commission,,,Part 40 - Provisions Common to Registered Entities,"The Commission has proposed revisions to amend, clarify, and improve certain part 40 provisions for registered entities to file new or amended products and rules with the Commission; and clarify and improve current dormancy regulations.","Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,Undetermined,17 CFR 40,7 U.S.C. 12a(5); 7 U.S.C. 7a-2; 7 U.S.C. 1a; 7 U.S.C. 2; 7 U.S.C. 5; 7 U.S.C. 7; 7 U.S.C. 6,No,,,,,NPRM; 09/06/2023; 88 FR 61432,NPRM Comment Period End; 11/06/2023,Final Rule; 07/00/2024,Final Rule Effective; 08/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,3038-AF29,3038,Commodity Futures Trading Commission,,,Conflicts of Interest and Governance Requirements for Swap Execution Facilities,"The Commission has issued a notice of proposed rulemaking (NPRM) to adopt new rules and amendments to existing rules related to SEF Core Principles 2, 12 and 15 in part 37 of the Commission s regulations, to better align with existing requirements for DCMs.  The NPRM also proposes to adopt new rules related to DCM Core Principles 15 and 16 in part 38 of the Commission s regulations, to codify previously published Acceptable Practices, to provide regulatory certainty and to reflect industry best-practice standards.","Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,Undetermined,17 CFR 1 and 37,7 U.S.C. 12(a)(5); 7 U.S.C. 1a; 7 U.S.C. 2; 7 U.S.C. 5; 7 U.S.C. 6; 7 U.S.C. 6a; 7 U.S.C. 6b; 7 U.S.C. 6c; 7 U.S.C. 6d; 7 U.S.C. 6e; 7 U.S.C. 6f; 7 U.S.C. 6g; 7 U.S.C. 6h; 7 U.S.C. 6i; 7 U.S.C. 6k; 7 U.S.C. 6l; 7 U.S.C. 6m; 7 U.S.C. 6n; 7 U.S.C. 6o; 7 U.S.C. 6p; 7 U.S.C. 6r; 7 U.S.C. 6s; 7 U.S.C. 7; 7 U.S.C. 7a-1; 7 U.S.C. 7a-2; 7 U.S.C. 7b; 7 U.S.C. 7b-3; 7 U.S.C. 8; 7 U.S.C. 9; 7 U.S.C. 10a; 7 U.S.C. 12; 7 U.S.C. 12c; 7 U.S.C. 13a; 7 U.S.C. 13a-1; 7 U.S.C. 16; 7 U.S.C. 16a; 7 U.S.C. 19; 7 U.S.C. 21; 7 U.S.C. 23; 7 U.S.C. 24,No,,,,,NPRM; 03/19/2024; 89 FR 19646,NPRM Comment Period End; 04/22/2024,NPRM Comment Period Extended; 04/25/2024; 89 FR 31669,NPRM Comment Period Extension End; 05/13/2024,Final Rule; 09/00/2024,Final Rule Effective; 11/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,3038-AF33,3038,Commodity Futures Trading Commission,,,Amendments to Swap Dealer Capital and Financial Reporting Requirements,"The Commodity Futures Trading Commission (Commission) proposed to amend regulations governing certain capital and financial reporting requirements for Swap Dealers. The amendments are designed to codify certain no-action relief that was issued by Commission staff and to make clarifying corrections to related capital provisions, appendices and forms for financial reporting purposes.",Other Significant,Previously Published in The Unified Agenda,Final Rule Stage,Undetermined,17 CFR 1; 17 CFR 23.100-23.105,7 U.S.C. 6s(e); 7 U.S.C 6s(f),No,,,,,NPRM; 01/16/2024; 89 FR 2554,NPRM Comment Period End; 02/13/2024,Final Rule; 07/00/2024,Final Rule Effective; 08/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,3038-AF37,3038,Commodity Futures Trading Commission,,,Amendments to Part 48 Regulations for FBOTs,"The Commission has proposed amendments to part 48 of the Commission s regulations, in order to update and clarify certain provisions applicable to foreign boards of trade (FBOTs) that provide members or other participants located in the United States with direct access to their electronic trading and order matching system.","Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,Undetermined,17 CFR 48,7 U.S.C. 6(b)(1)(A),No,,,,,NPRM; 03/01/2024; 89 FR 15083,NPRM Comment Period End; 04/22/2024,Final Rule; 10/00/2024,Final Rule Effective; 11/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,3038-AF39,3038,Commodity Futures Trading Commission,,,Protection of Clearing Member Funds Held by Derivatives Clearing Organizations ,"The Commission proposed amendments to part 39 of the Commission s regulations, to require derivatives clearing organizations (DCOs) to hold funds belonging to their clearing members separate from the DCO s funds and in an account clearly labeled as holding funds belonging to clearing members. The Commission also proposed to require DCOs to obtain a letter from any custodian of clearing member funds that acknowledges that the funds belong to clearing members and cannot be used by the DCO for other purposes.  In addition, the Commission proposed to permit DCOs to hold customer and clearing member funds at foreign central banks subject to certain requirements. Finally, the Commission proposed to require DCOs to conduct a daily calculation and reconciliation of the amount of funds owed to customers and clearing members and the amount actually held for customers and clearing members.","Substantive, Nonsignificant",Previously Published in The Unified Agenda,Final Rule Stage,Undetermined,17 CFR 39,7 U.S.C. 7a-1,No,,,,,NPRM; 01/03/2024; 89 FR 286,NPRM Comment Period Extension; 02/06/2024; 89 FR 8111,NPRM Comment Period End (Original); 02/16/2024,NPRM Comment Extension End; 03/18/2024,Final Rule; 09/00/2024,Final Rule Effective; 10/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,3038-AF40,3038,Commodity Futures Trading Commission,,,Commission Guidance Regarding the Listing of Voluntary Carbon Credit Derivative Contracts,"The Commodity Futures Trading Commission (Commission or CFTC) issued proposed guidance regarding the listing for trading of voluntary carbon credit (VCC) derivative contracts.  Specifically, the Commission's proposed guidance outlines factors that designated contract markets (DCMs) should consider when addressing certain provisions of the Commodity Exchange Act (CEA), and CFTC regulations thereunder, that are relevant to the listing for trading of VCC derivative contracts.  The Commission recognizes that VCC derivatives are a comparatively new and evolving class of products, and believes that guidance that outlines factors for a DCM to consider in connection with product design and listing may help to advance the standardization of such products in a manner that promotes transparency and liquidity.  The Commission requested comment on this proposed guidance and invited comment on specific questions related to the listing for trading of VCC derivative contracts.","Substantive, Nonsignificant",First Time Published in The Unified Agenda,Final Rule Stage,Undetermined,None,Not Yet Determined,Undetermined,,,,,Proposed Guidance; Request for Comment; 12/27/2023; 88 FR 89410,Comment Period End; 02/16/2024,Final Action - Issue Guidance; 07/00/2024,Final Action Effective; 07/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,3038-AF41,3038,Commodity Futures Trading Commission,,,Annual Adjustment of Civil Monetary Penalties for Inflation--2025,"The Commodity Futures Trading Commission (Commission) is amending rule 143.8, its rule that governs the maximum amount of CMPs, to adjust for inflation. This rule sets forth the maximum, inflation-adjusted dollar amount for CMPs assessable for violations of the Commodity Exchange Act and Commission rules, regulations and orders thereunder. The rule, as amended, implements the FCPIAA. Under the FCPIAA, agencies are required to publish final rules by January 15 of every year, unless, during the preceding 12 months, the penalty was increased by an amount greater than the proposed inflation adjustment required under section 4(a) of the FCPIAA.","Substantive, Nonsignificant",First Time Published in The Unified Agenda,Final Rule Stage,No,17 CFR 143.8,7 U.S.C. 9 and 9a; 7 U.S.C. 12a(5); 7 U.S.C. 13(a) and 13a-1(d); 7 U.S.C. 15; 28 U.S.C. 2461 note; 31 U.S.C. 3701 to 3719,No,Statutory; Final; 01/15/2025; N/A,,,,Final Rule; 01/00/2025,Final Rule Effective; 01/00/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,3038-AF31,3038,Commodity Futures Trading Commission,,,Amendments to Form PF to Amend Reporting Requirements for All Filers and Large Hedge Fund Advisers,"The Commodity Futures Trading Commission (CFTC) and the Securities and Exchange Commission (SEC) amended Form PF, the confidential reporting form for certain SEC-registered investment advisers to private funds, including those that also are registered with the CFTC as a commodity pool operator or commodity trading advisor.  The amendments are designed to enhance the Financial Stability Oversight Council s ability to monitor systemic risk as well as bolster the SEC s regulatory oversight of private fund advisers and investor protection efforts.","Substantive, Nonsignificant",Previously Published in The Unified Agenda,Completed Actions,No,None,15 U.S.C. 80b-11,No,,,,,NPRM; 09/01/2022; 87 FR 53832,Correction; 09/07/2022; 87 FR 54641,NPRM Comment Period End; 10/11/2022,Joint Final Rule; 03/12/2024; 89 FR 17984,Joint Final Rule Effective; 03/12/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,3038-AF32,3038,Commodity Futures Trading Commission,,,Annual Adjustment of Civil Monetary Penalties for Inflation--2024,"The Commodity Futures Trading Commission (Commission) is amending rule 143.8, its rule that governs the maximum amount of CMPs, to adjust for inflation. This rule sets forth the maximum, inflation-adjusted dollar amount for CMPs assessable for violations of the Commodity Exchange Act and Commission rules, regulations and orders thereunder. The rule, as amended, implements the FCPIAA. Under the FCPIAA, agencies are required to publish final rules by January 15 of every year, unless, during the preceding 12 months, the penalty was increased by an amount greater than the proposed inflation adjustment required under section 4(a) of the FCPIAA.","Substantive, Nonsignificant",Previously Published in The Unified Agenda,Completed Actions,No,17 CFR 143.8,7 U.S.C. 9 and 9a; 7 U.S.C. 12a(5); 7 U.S.C. 13(a) and 13a-1(d); 7 U.S.C. 15; 28 U.S.C. 2461 note; 31 U.S.C. 3701 to 3719,No,Statutory; Final; 01/15/2024; N/A,,,,Final Rule; 01/24/2024; 89 FR 4542,Final Rule Effective; 01/24/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,3038-AF34,3038,Commodity Futures Trading Commission,,,Confirmation Requirements for SEFs,"Since 2014, Commission staff had provided swap execution facilities (SEFs) with a no-action position from Commission Regulation 37.6(b) to allow SEFs to incorporate by reference terms from previously-negotiated agreements between the counterparties into trade confirmations without requiring the SEFs to hold copies of the previously-negotiated agreements. The Commission adopted amendments to the confirmation requirements in order to eliminate the need for a staff no-action position, as formerly set out in staff letter 17-17.","Substantive, Nonsignificant",Previously Published in The Unified Agenda,Completed Actions,No,17 CFR 37.6(b),7 U.S.C. 12(a)(5); 7 U.S.C. 7b-3,No,,,,,NPRM; 08/25/2023; 88 FR 58145,NPRM Comment Period End; 10/24/2023,Final Rule; 05/01/2024; 89 FR 34991,Final Rule Effective; 05/31/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,3038-AF36,3038,Commodity Futures Trading Commission,,,Margin Requirements for Uncleared Swaps for Swap Dealers and Major Swap Participants,"This agenda item is being withdrawn.  On 07/26/2023, the Commodity Futures Trading Commission (Commission) approved a notice of proposed rulemaking (NPRM) that would have proposed amendments to the regulations governing uncleared swaps for swap dealers and major swap participants for which there is not a prudential regulator. These amendments would have revised the definition of margin affiliate to provide that certain collective investment vehicles that receive a portion or all of their initial equity investment from a sponsoring entity would be deemed not to have any margin affiliates for the purposes of calculating certain thresholds that trigger the requirements to exchange initial margin (IM), effectively relieving swap dealers and major swap participants from posting and collecting IM with certain eligible seeded funds for a limited, three year period. The amendments would also have included a proposal to eliminate a provision disqualifying the securities issued by certain pooled investment funds that transfer their assets through securities lending, securities borrowing, repurchase agreements, reverse repurchase agreements, and similar arrangements from being used as eligible IM collateral.  Finally, the Commission had included a proposed technical amendment to the haircut schedule set forth in Regulation 23.156(a)(3)(i)(B) to add a footnote that was inadvertently omitted when the rule was originally promulgated.  Staff now expects that any such rule proposals will require further consideration and consultation with other Federal regulators before any policy formulation can take place.  Staff will also consider other options for revisions to the haircut schedule.",Other Significant,Previously Published in The Unified Agenda,Completed Actions,No,17 CFR 23,7 U.S.C. 6s(e),No,,,,,NPRM; 08/08/2023; 88 FR 53409,NPRM Comment Period End; 10/10/2023,Withdrawn; 05/15/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202404,3170-AB22,3170,Consumer Financial Protection Bureau,,,Mortgage Closing Costs,The CFPB is considering rulemaking or guidance to address mortgage refinancing and closing costs imposed by lenders on homebuyers and homeowners.,"Substantive, Nonsignificant",First Time Published in The Unified Agenda,Prerule Stage,Undetermined,Not Yet Determined,Not Yet Determined,Undetermined,,,,,Pre-rule Activities; 12/00/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
